Id,Load_Number__c,Stop_Positions__r
a07S800000MYC1qIAH,116JJY83W,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9MXMAY'}), 'Id': 'a0BS8000005r9MXMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9MYMAY'}), 'Id': 'a0BS8000005r9MYMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJKXMA2'}), 'Id': 'a0BS8000005uJKXMA2', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJKYMA2'}), 'Id': 'a0BS8000005uJKYMA2', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC1KIAX,116L75KZ5,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9LRMAY'}), 'Id': 'a0BS8000005r9LRMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9LSMAY'}), 'Id': 'a0BS8000005r9LSMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJJRMA2'}), 'Id': 'a0BS8000005uJJRMA2', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJJSMA2'}), 'Id': 'a0BS8000005uJJSMA2', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC1fIAH,116NH8G96,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9M7MAI'}), 'Id': 'a0BS8000005r9M7MAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9M8MAI'}), 'Id': 'a0BS8000005r9M8MAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJK7MAM'}), 'Id': 'a0BS8000005uJK7MAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJK8MAM'}), 'Id': 'a0BS8000005uJK8MAM', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC21IAH,116S5ZK6Z,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9MtMAI'}), 'Id': 'a0BS8000005r9MtMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9MuMAI'}), 'Id': 'a0BS8000005r9MuMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJKtMAM'}), 'Id': 'a0BS8000005uJKtMAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJKuMAM'}), 'Id': 'a0BS8000005uJKuMAM', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC0iIAH,116SXTNSG,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9KBMAY'}), 'Id': 'a0BS8000005r9KBMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9KCMAY'}), 'Id': 'a0BS8000005r9KCMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJIBMA2'}), 'Id': 'a0BS8000005uJIBMA2', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJICMA2'}), 'Id': 'a0BS8000005uJICMA2', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC13IAH,4LH0212,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9KrMAI'}), 'Id': 'a0BS8000005r9KrMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9KsMAI'}), 'Id': 'a0BS8000005r9KsMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJIrMAM'}), 'Id': 'a0BS8000005uJIrMAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJIsMAM'}), 'Id': 'a0BS8000005uJIsMAM', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC0uIAH,T-11139PX3W,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9KZMAY'}), 'Id': 'a0BS8000005r9KZMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9KaMAI'}), 'Id': 'a0BS8000005r9KaMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJIZMA2'}), 'Id': 'a0BS8000005uJIZMA2', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJIaMAM'}), 'Id': 'a0BS8000005uJIaMAM', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC0jIAH,T-1115DZP92,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9KDMAY'}), 'Id': 'a0BS8000005r9KDMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9KEMAY'}), 'Id': 'a0BS8000005r9KEMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJIDMA2'}), 'Id': 'a0BS8000005uJIDMA2', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJIEMA2'}), 'Id': 'a0BS8000005uJIEMA2', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC2BIAX,T-11165C371,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9NDMAY'}), 'Id': 'a0BS8000005r9NDMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9NEMAY'}), 'Id': 'a0BS8000005r9NEMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJLDMA2'}), 'Id': 'a0BS8000005uJLDMA2', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJLEMA2'}), 'Id': 'a0BS8000005uJLEMA2', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC1WIAX,T-1117S6G4B,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9LpMAI'}), 'Id': 'a0BS8000005r9LpMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9LqMAI'}), 'Id': 'a0BS8000005r9LqMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJJpMAM'}), 'Id': 'a0BS8000005uJJpMAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJJqMAM'}), 'Id': 'a0BS8000005uJJqMAM', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC1GIAX,T-11182BSYH,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9LHMAY'}), 'Id': 'a0BS8000005r9LHMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9LIMAY'}), 'Id': 'a0BS8000005r9LIMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJJHMA2'}), 'Id': 'a0BS8000005uJJHMA2', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJJIMA2'}), 'Id': 'a0BS8000005uJJIMA2', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC1wIAH,T-111F3F5DC,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9MjMAI'}), 'Id': 'a0BS8000005r9MjMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9MkMAI'}), 'Id': 'a0BS8000005r9MkMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJKjMAM'}), 'Id': 'a0BS8000005uJKjMAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJKkMAM'}), 'Id': 'a0BS8000005uJKkMAM', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC27IAH,T-111FWQJPL,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9N5MAI'}), 'Id': 'a0BS8000005r9N5MAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9N6MAI'}), 'Id': 'a0BS8000005r9N6MAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJL5MAM'}), 'Id': 'a0BS8000005uJL5MAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJL6MAM'}), 'Id': 'a0BS8000005uJL6MAM', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC1kIAH,T-111NXYKWQ,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9MJMAY'}), 'Id': 'a0BS8000005r9MJMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9MKMAY'}), 'Id': 'a0BS8000005r9MKMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJKJMA2'}), 'Id': 'a0BS8000005uJKJMA2', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJKKMA2'}), 'Id': 'a0BS8000005uJKKMA2', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC0mIAH,T-111QH9HQB,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9KJMAY'}), 'Id': 'a0BS8000005r9KJMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9KKMAY'}), 'Id': 'a0BS8000005r9KKMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJIJMA2'}), 'Id': 'a0BS8000005uJIJMA2', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJIKMA2'}), 'Id': 'a0BS8000005uJIKMA2', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC26IAH,T-111YTJ3DY,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9N3MAI'}), 'Id': 'a0BS8000005r9N3MAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9N4MAI'}), 'Id': 'a0BS8000005r9N4MAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJL3MAM'}), 'Id': 'a0BS8000005uJL3MAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJL4MAM'}), 'Id': 'a0BS8000005uJL4MAM', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC1PIAX,T-112DGJ7C8,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9LbMAI'}), 'Id': 'a0BS8000005r9LbMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9LcMAI'}), 'Id': 'a0BS8000005r9LcMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJJbMAM'}), 'Id': 'a0BS8000005uJJbMAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJJcMAM'}), 'Id': 'a0BS8000005uJJcMAM', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC1gIAH,T-112F4BJZY,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9M9MAI'}), 'Id': 'a0BS8000005r9M9MAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9MAMAY'}), 'Id': 'a0BS8000005r9MAMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJK9MAM'}), 'Id': 'a0BS8000005uJK9MAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJKAMA2'}), 'Id': 'a0BS8000005uJKAMA2', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC0gIAH,T-112KVJ4TC,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9K7MAI'}), 'Id': 'a0BS8000005r9K7MAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9K8MAI'}), 'Id': 'a0BS8000005r9K8MAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJI7MAM'}), 'Id': 'a0BS8000005uJI7MAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJI8MAM'}), 'Id': 'a0BS8000005uJI8MAM', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC0vIAH,T-112NR9NDD,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9KbMAI'}), 'Id': 'a0BS8000005r9KbMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9KcMAI'}), 'Id': 'a0BS8000005r9KcMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJIbMAM'}), 'Id': 'a0BS8000005uJIbMAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJIcMAM'}), 'Id': 'a0BS8000005uJIcMAM', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC1VIAX,T-112ZWPY8S,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9LnMAI'}), 'Id': 'a0BS8000005r9LnMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9LoMAI'}), 'Id': 'a0BS8000005r9LoMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJJnMAM'}), 'Id': 'a0BS8000005uJJnMAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJJoMAM'}), 'Id': 'a0BS8000005uJJoMAM', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC0hIAH,T-1131MMJ21,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9K9MAI'}), 'Id': 'a0BS8000005r9K9MAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9KAMAY'}), 'Id': 'a0BS8000005r9KAMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJI9MAM'}), 'Id': 'a0BS8000005uJI9MAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJIAMA2'}), 'Id': 'a0BS8000005uJIAMA2', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC17IAH,T-1132G57HL,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9KzMAI'}), 'Id': 'a0BS8000005r9KzMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9L0MAI'}), 'Id': 'a0BS8000005r9L0MAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJIzMAM'}), 'Id': 'a0BS8000005uJIzMAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJJ0MAM'}), 'Id': 'a0BS8000005uJJ0MAM', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC1uIAH,T-1135V5ZGQ,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9MfMAI'}), 'Id': 'a0BS8000005r9MfMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9MgMAI'}), 'Id': 'a0BS8000005r9MgMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJKfMAM'}), 'Id': 'a0BS8000005uJKfMAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJKgMAM'}), 'Id': 'a0BS8000005uJKgMAM', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC22IAH,T-1138F5MH7,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9MvMAI'}), 'Id': 'a0BS8000005r9MvMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9MwMAI'}), 'Id': 'a0BS8000005r9MwMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJKvMAM'}), 'Id': 'a0BS8000005uJKvMAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJKwMAM'}), 'Id': 'a0BS8000005uJKwMAM', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC0tIAH,T-113D9CMG7,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9KXMAY'}), 'Id': 'a0BS8000005r9KXMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9KYMAY'}), 'Id': 'a0BS8000005r9KYMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJIXMA2'}), 'Id': 'a0BS8000005uJIXMA2', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJIYMA2'}), 'Id': 'a0BS8000005uJIYMA2', 'TYPE__c': 'Delivery'})]})"
