Id,Load_Number__c,Stop_Positions__r
a07Vc00000MneDOIAZ,T-113PG3KCN,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2BxMAI'}), 'Id': 'a0BVc000001g2BxMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2ByMAI'}), 'Id': 'a0BVc000001g2ByMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtcrMAA'}), 'Id': 'a0BVc000001gtcrMAA', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtcsMAA'}), 'Id': 'a0BVc000001gtcsMAA', 'TYPE__c': 'Delivery'})]})"
a07Vc00000MneDKIAZ,T-1142QR86W,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2BpMAI'}), 'Id': 'a0BVc000001g2BpMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2BqMAI'}), 'Id': 'a0BVc000001g2BqMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtcjMAA'}), 'Id': 'a0BVc000001gtcjMAA', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtckMAA'}), 'Id': 'a0BVc000001gtckMAA', 'TYPE__c': 'Delivery'})]})"
a07Vc00000MneDwIAJ,T-1143KXVZ8,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2D7MAI'}), 'Id': 'a0BVc000001g2D7MAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2D8MAI'}), 'Id': 'a0BVc000001g2D8MAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gte1MAA'}), 'Id': 'a0BVc000001gte1MAA', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gte2MAA'}), 'Id': 'a0BVc000001gte2MAA', 'TYPE__c': 'Delivery'})]})"
a07Vc00000MneEQIAZ,T-1149LHX8C,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2E9MAI'}), 'Id': 'a0BVc000001g2E9MAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2EAMAY'}), 'Id': 'a0BVc000001g2EAMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtf3MAA'}), 'Id': 'a0BVc000001gtf3MAA', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtf4MAA'}), 'Id': 'a0BVc000001gtf4MAA', 'TYPE__c': 'Delivery'})]})"
a07J6000000wCqGIAU,T-114CNFG2K,"OrderedDict({'totalSize': 7, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BJ6000000UEpCMAW'}), 'Id': 'a0BJ6000000UEpCMAW', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BJ6000000UEpDMAW'}), 'Id': 'a0BJ6000000UEpDMAW', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BJ6000000UEpEMAW'}), 'Id': 'a0BJ6000000UEpEMAW', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2DJMAY'}), 'Id': 'a0BVc000001g2DJMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2DKMAY'}), 'Id': 'a0BVc000001g2DKMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gteDMAQ'}), 'Id': 'a0BVc000001gteDMAQ', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gteEMAQ'}), 'Id': 'a0BVc000001gteEMAQ', 'TYPE__c': 'Delivery'})]})"
a07Vc00000MneEDIAZ,T-114GWW2Z1,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2DjMAI'}), 'Id': 'a0BVc000001g2DjMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2DkMAI'}), 'Id': 'a0BVc000001g2DkMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtedMAA'}), 'Id': 'a0BVc000001gtedMAA', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gteeMAA'}), 'Id': 'a0BVc000001gteeMAA', 'TYPE__c': 'Delivery'})]})"
a07Vc00000MneEBIAZ,T-114HGDJWB,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2DfMAI'}), 'Id': 'a0BVc000001g2DfMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2DgMAI'}), 'Id': 'a0BVc000001g2DgMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gteZMAQ'}), 'Id': 'a0BVc000001gteZMAQ', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gteaMAA'}), 'Id': 'a0BVc000001gteaMAA', 'TYPE__c': 'Delivery'})]})"
a07Vc00000MneDlIAJ,T-114LNCGZP,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2ClMAI'}), 'Id': 'a0BVc000001g2ClMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2CmMAI'}), 'Id': 'a0BVc000001g2CmMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtdfMAA'}), 'Id': 'a0BVc000001gtdfMAA', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtdgMAA'}), 'Id': 'a0BVc000001gtdgMAA', 'TYPE__c': 'Delivery'})]})"
a07Vc00000MneDhIAJ,T-114LPJYRS,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2CdMAI'}), 'Id': 'a0BVc000001g2CdMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2CeMAI'}), 'Id': 'a0BVc000001g2CeMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtdXMAQ'}), 'Id': 'a0BVc000001gtdXMAQ', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtdYMAQ'}), 'Id': 'a0BVc000001gtdYMAQ', 'TYPE__c': 'Delivery'})]})"
a07Vc00000MneDbIAJ,T-114N5G6X2,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2CPMAY'}), 'Id': 'a0BVc000001g2CPMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2CQMAY'}), 'Id': 'a0BVc000001g2CQMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtdJMAQ'}), 'Id': 'a0BVc000001gtdJMAQ', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtdKMAQ'}), 'Id': 'a0BVc000001gtdKMAQ', 'TYPE__c': 'Delivery'})]})"
a07Vc00000MneDrIAJ,T-114PM3P7C,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2CxMAI'}), 'Id': 'a0BVc000001g2CxMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2CyMAI'}), 'Id': 'a0BVc000001g2CyMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtdrMAA'}), 'Id': 'a0BVc000001gtdrMAA', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtdsMAA'}), 'Id': 'a0BVc000001gtdsMAA', 'TYPE__c': 'Delivery'})]})"
a07Vc00000MneDyIAJ,T-114RK6G7Y,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2DBMAY'}), 'Id': 'a0BVc000001g2DBMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2DCMAY'}), 'Id': 'a0BVc000001g2DCMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gte5MAA'}), 'Id': 'a0BVc000001gte5MAA', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gte6MAA'}), 'Id': 'a0BVc000001gte6MAA', 'TYPE__c': 'Delivery'})]})"
a07Vc00000MneEJIAZ,T-114XWX91W,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2DvMAI'}), 'Id': 'a0BVc000001g2DvMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2DwMAI'}), 'Id': 'a0BVc000001g2DwMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtepMAA'}), 'Id': 'a0BVc000001gtepMAA', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gteqMAA'}), 'Id': 'a0BVc000001gteqMAA', 'TYPE__c': 'Delivery'})]})"
a07Vc00000MneD8IAJ,T-11553VD9V,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2BRMAY'}), 'Id': 'a0BVc000001g2BRMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2BSMAY'}), 'Id': 'a0BVc000001g2BSMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtcLMAQ'}), 'Id': 'a0BVc000001gtcLMAQ', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtcMMAQ'}), 'Id': 'a0BVc000001gtcMMAQ', 'TYPE__c': 'Delivery'})]})"
a07Vc00000MneDdIAJ,T-1156XG24H,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2CVMAY'}), 'Id': 'a0BVc000001g2CVMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2CWMAY'}), 'Id': 'a0BVc000001g2CWMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtdPMAQ'}), 'Id': 'a0BVc000001gtdPMAQ', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtdQMAQ'}), 'Id': 'a0BVc000001gtdQMAQ', 'TYPE__c': 'Delivery'})]})"
a07Vc00000MneE0IAJ,T-1157WNNZZ,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2DFMAY'}), 'Id': 'a0BVc000001g2DFMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2DGMAY'}), 'Id': 'a0BVc000001g2DGMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gte9MAA'}), 'Id': 'a0BVc000001gte9MAA', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gteAMAQ'}), 'Id': 'a0BVc000001gteAMAQ', 'TYPE__c': 'Delivery'})]})"
a07Vc00000MneDCIAZ,T-11598Q589,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2BZMAY'}), 'Id': 'a0BVc000001g2BZMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2BaMAI'}), 'Id': 'a0BVc000001g2BaMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtcTMAQ'}), 'Id': 'a0BVc000001gtcTMAQ', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtcUMAQ'}), 'Id': 'a0BVc000001gtcUMAQ', 'TYPE__c': 'Delivery'})]})"
a07Vc00000MneD4IAJ,T-115CQDG6B,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2BJMAY'}), 'Id': 'a0BVc000001g2BJMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2BKMAY'}), 'Id': 'a0BVc000001g2BKMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtcDMAQ'}), 'Id': 'a0BVc000001gtcDMAQ', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtcEMAQ'}), 'Id': 'a0BVc000001gtcEMAQ', 'TYPE__c': 'Delivery'})]})"
a07Vc00000MneEEIAZ,T-115CX8B65,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2DlMAI'}), 'Id': 'a0BVc000001g2DlMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2DmMAI'}), 'Id': 'a0BVc000001g2DmMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtefMAA'}), 'Id': 'a0BVc000001gtefMAA', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtegMAA'}), 'Id': 'a0BVc000001gtegMAA', 'TYPE__c': 'Delivery'})]})"
a07Vc00000MneEaIAJ,T-115PNQXR3,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2EVMAY'}), 'Id': 'a0BVc000001g2EVMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2EWMAY'}), 'Id': 'a0BVc000001g2EWMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtfPMAQ'}), 'Id': 'a0BVc000001gtfPMAQ', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtfQMAQ'}), 'Id': 'a0BVc000001gtfQMAQ', 'TYPE__c': 'Delivery'})]})"
a07Vc00000MneDXIAZ,T-115QSSVQX,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2CHMAY'}), 'Id': 'a0BVc000001g2CHMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2CIMAY'}), 'Id': 'a0BVc000001g2CIMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtdBMAQ'}), 'Id': 'a0BVc000001gtdBMAQ', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtdCMAQ'}), 'Id': 'a0BVc000001gtdCMAQ', 'TYPE__c': 'Delivery'})]})"
a07Vc00000MneEMIAZ,T-115TXHYJP,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2E1MAI'}), 'Id': 'a0BVc000001g2E1MAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2E2MAI'}), 'Id': 'a0BVc000001g2E2MAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtevMAA'}), 'Id': 'a0BVc000001gtevMAA', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtewMAA'}), 'Id': 'a0BVc000001gtewMAA', 'TYPE__c': 'Delivery'})]})"
a07Vc00000MneDHIAZ,T-115XM3ZQ5,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2BjMAI'}), 'Id': 'a0BVc000001g2BjMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2BkMAI'}), 'Id': 'a0BVc000001g2BkMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtcdMAA'}), 'Id': 'a0BVc000001gtcdMAA', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtceMAA'}), 'Id': 'a0BVc000001gtceMAA', 'TYPE__c': 'Delivery'})]})"
a07Vc00000MneDDIAZ,T-115ZMJQC2,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2BbMAI'}), 'Id': 'a0BVc000001g2BbMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2BcMAI'}), 'Id': 'a0BVc000001g2BcMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtcVMAQ'}), 'Id': 'a0BVc000001gtcVMAQ', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtcWMAQ'}), 'Id': 'a0BVc000001gtcWMAQ', 'TYPE__c': 'Delivery'})]})"
a07Vc00000MneETIAZ,T-1163TH5R2,"OrderedDict({'totalSize': 4, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2EFMAY'}), 'Id': 'a0BVc000001g2EFMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001g2EGMAY'}), 'Id': 'a0BVc000001g2EGMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtf9MAA'}), 'Id': 'a0BVc000001gtf9MAA', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BVc000001gtfAMAQ'}), 'Id': 'a0BVc000001gtfAMAQ', 'TYPE__c': 'Delivery'})]})"
